"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-4-24","341.80","345.00","350.80","338.00","17.14M","-2.12%"
"2023-4-21","349.20","353.20","355.60","346.00","16.52M","-2.18%"
"2023-4-20","357.00","357.20","361.60","355.60","10.53M","-0.06%"
"2023-4-19","357.20","363.00","363.00","355.00","16.28M","-2.24%"
"2023-4-18","365.40","371.00","371.00","361.00","13.69M","-1.51%"
"2023-4-17","371.00","364.60","372.00","360.40","15.71M","1.53%"
"2023-4-14","365.40","366.40","368.20","359.00","12.74M","0.61%"
"2023-4-13","363.20","350.00","364.00","347.40","24.96M","1.68%"
"2023-4-12","357.20","371.00","371.60","354.20","40.47M","-5.15%"
"2023-4-11","376.60","389.00","390.00","371.40","21.93M","-2.28%"
"2023-4-6","385.40","384.00","387.60","380.60","14.95M","0.10%"
"2023-4-4","385.00","383.20","388.60","382.20","14.25M","-0.82%"
"2023-4-3","388.20","389.00","391.00","385.00","18.77M","0.62%"
"2023-3-31","385.80","390.00","394.00","384.00","25.96M","0.21%"
"2023-3-30","385.00","389.80","389.80","380.20","25.24M","0.05%"
"2023-3-29","384.80","397.00","397.60","382.00","36.10M","1.75%"
"2023-3-28","378.20","366.80","381.00","366.80","31.34M","4.24%"
"2023-3-27","362.80","374.60","378.00","362.60","25.80M","-3.72%"
"2023-3-24","376.80","380.00","387.40","374.80","33.22M","0.32%"
"2023-3-23","375.60","353.60","375.80","352.40","46.85M","8.18%"
"2023-3-22","347.20","347.00","353.60","346.20","19.65M","1.05%"
"2023-3-21","343.60","334.80","347.00","330.40","21.28M","2.63%"
"2023-3-20","334.80","337.00","339.40","331.00","20.44M","-1.36%"
"2023-3-17","339.40","340.80","346.60","339.40","29.03M","1.01%"
"2023-3-16","336.00","340.40","345.00","333.80","23.73M","-2.50%"
"2023-3-15","344.60","350.40","353.80","344.20","16.57M","0.88%"
"2023-3-14","341.60","341.40","352.60","339.00","21.32M","-0.93%"
"2023-3-13","344.80","340.40","351.60","337.40","27.13M","3.98%"
"2023-3-10","331.60","333.00","338.20","330.60","37.60M","-2.53%"
"2023-3-9","340.20","348.00","349.20","340.20","17.27M","-2.69%"
"2023-3-8","349.60","350.00","351.60","345.00","21.21M","-2.07%"
"2023-3-7","357.00","362.80","368.80","355.00","17.04M","-1.65%"
"2023-3-6","363.00","364.00","368.60","360.60","12.63M","-1.25%"
"2023-3-3","367.60","372.20","374.80","364.40","17.78M","1.32%"
"2023-3-2","362.80","368.20","369.00","362.40","14.80M","-1.63%"
"2023-3-1","368.80","347.40","370.80","346.00","35.61M","7.33%"
"2023-2-28","343.60","352.20","357.60","343.60","26.01M","-1.66%"
"2023-2-27","349.40","345.00","354.40","342.80","20.48M","0.00%"
"2023-2-24","349.40","351.00","355.20","347.40","24.42M","-1.85%"
"2023-2-23","356.00","350.80","363.40","348.40","19.43M","0.00%"
"2023-2-22","356.00","355.60","363.00","347.60","33.15M","-1.60%"
"2023-2-21","361.80","375.20","375.40","358.20","29.31M","-4.03%"
"2023-2-20","377.00","371.60","378.80","369.20","12.31M","0.86%"
"2023-2-17","373.80","385.20","387.40","373.00","17.72M","-2.30%"
"2023-2-16","382.60","380.80","392.80","379.00","21.91M","1.49%"
"2023-2-15","377.00","382.20","382.20","372.40","16.50M","-0.42%"
"2023-2-14","378.60","387.00","387.60","378.00","17.93M","-2.07%"
"2023-2-13","386.60","379.20","388.60","376.60","20.36M","0.83%"
"2023-2-10","383.40","395.00","397.20","382.60","24.61M","-3.08%"
"2023-2-9","395.60","381.20","397.00","380.00","26.66M","3.51%"
"2023-2-8","382.20","383.80","386.80","377.80","17.27M","0.58%"
"2023-2-7","380.00","381.00","386.00","377.40","19.80M","0.85%"
"2023-2-6","376.80","375.20","380.00","368.60","25.59M","-2.13%"
"2023-2-3","385.00","381.60","386.60","375.40","25.94M","0.52%"
"2023-2-2","383.00","389.00","392.00","381.20","23.76M","-0.52%"
"2023-2-1","385.00","385.60","387.00","373.60","31.42M","0.73%"
"2023-1-31","382.20","390.00","397.00","373.80","55.76M","-1.29%"
"2023-1-30","387.20","407.60","411.00","384.00","53.63M","-6.70%"
"2023-1-27","415.00","410.20","416.60","409.00","18.63M","2.02%"
"2023-1-26","406.80","400.00","406.80","398.40","23.73M","3.83%"
"2023-1-20","391.80","390.00","392.20","385.00","16.86M","2.35%"
"2023-1-19","382.80","377.00","385.00","374.60","17.35M","0.74%"
"2023-1-18","380.00","380.00","381.00","371.00","27.12M","1.66%"
"2023-1-17","373.80","370.60","375.60","366.00","16.10M","0.97%"
"2023-1-16","370.20","372.20","376.40","364.00","19.99M","-0.32%"
"2023-1-13","371.40","364.60","372.40","356.20","20.97M","2.03%"
"2023-1-12","364.00","379.00","379.60","356.40","40.55M","-2.62%"
"2023-1-11","373.80","369.80","378.80","366.60","35.72M","3.15%"
"2023-1-10","362.40","365.00","365.80","357.00","19.85M","0.11%"
"2023-1-9","362.00","355.00","362.40","351.60","28.32M","3.61%"
"2023-1-6","349.40","353.60","359.40","346.80","27.09M","0.46%"
"2023-1-5","347.80","358.00","362.20","343.60","40.80M","-3.66%"
"2023-1-4","361.00","350.00","361.00","349.00","37.43M","4.58%"
"2023-1-3","345.20","334.00","345.80","328.80","29.96M","3.35%"
"2022-12-30","334.00","339.00","343.80","331.40","27.21M","-0.36%"
"2022-12-29","335.20","323.00","336.00","323.00","30.09M","2.76%"
"2022-12-28","326.20","325.00","329.60","321.80","24.19M","1.87%"
"2022-12-23","320.20","318.00","326.00","317.20","15.50M","-1.11%"
"2022-12-22","323.80","319.00","325.80","316.40","24.25M","4.12%"
"2022-12-21","311.00","311.00","313.20","308.00","15.32M","0.52%"
"2022-12-20","309.40","318.80","318.80","306.40","29.06M","-3.43%"
"2022-12-19","320.40","320.40","328.80","316.80","24.90M","1.14%"
"2022-12-16","316.80","314.00","321.40","311.60","25.13M","-0.25%"
"2022-12-15","317.60","325.00","326.60","316.00","18.96M","-2.28%"
"2022-12-14","325.00","322.20","327.80","318.40","24.24M","2.07%"
"2022-12-13","318.40","316.00","325.00","315.60","20.31M","0.25%"
"2022-12-12","317.60","318.40","324.80","315.40","20.51M","-2.46%"
"2022-12-9","325.60","318.80","326.60","314.40","40.40M","2.58%"
"2022-12-8","317.40","304.20","318.00","304.20","34.09M","5.73%"
"2022-12-7","300.20","309.80","318.60","299.00","41.11M","-3.72%"
"2022-12-6","311.80","307.80","313.80","307.20","29.06M","-0.70%"
"2022-12-5","314.00","310.00","317.00","302.40","59.83M","6.08%"
"2022-12-2","296.00","296.00","299.60","291.60","25.09M","0.54%"
"2022-12-1","294.40","298.00","303.80","292.60","45.55M","2.51%"
"2022-11-30","287.20","283.60","292.60","280.00","46.63M","0.49%"
"2022-11-29","285.80","276.40","286.00","273.80","33.14M","5.85%"
"2022-11-28","270.00","259.00","271.40","259.00","33.50M","-1.10%"
"2022-11-25","273.00","277.00","277.80","268.40","31.32M","-2.64%"
"2022-11-24","280.40","286.40","289.40","279.00","17.17M","-0.57%"
"2022-11-23","282.00","277.80","284.80","277.40","23.38M","1.66%"
"2022-11-22","277.40","280.20","286.40","274.60","28.46M","-2.05%"
"2022-11-21","283.20","282.20","286.60","274.60","31.31M","-1.60%"
"2022-11-18","287.80","300.00","302.80","286.40","44.76M","-1.44%"
"2022-11-17","292.00","298.60","299.40","281.20","69.82M","-0.82%"
"2022-11-16","294.40","285.60","296.80","280.00","61.79M","2.22%"
"2022-11-15","288.00","262.00","288.20","258.20","63.10M","10.51%"
"2022-11-14","260.60","269.20","276.60","257.20","48.40M","0.85%"
"2022-11-11","258.40","253.00","260.80","245.40","53.01M","11.67%"
"2022-11-10","231.40","229.00","234.40","229.00","23.26M","-2.28%"
"2022-11-9","236.80","244.00","248.40","233.80","31.66M","-3.66%"
"2022-11-8","245.80","243.40","252.00","242.80","23.54M","0.16%"
"2022-11-7","245.40","233.80","249.60","231.60","43.98M","2.85%"
"2022-11-4","238.60","224.40","247.40","224.40","67.16M","7.77%"
"2022-11-3","221.40","226.00","230.20","220.20","30.63M","-3.99%"
"2022-11-2","230.60","225.60","232.00","220.00","35.15M","1.41%"
"2022-11-1","227.40","207.80","231.80","207.80","77.84M","10.60%"
"2022-10-31","205.60","201.80","216.60","199.00","49.51M","2.39%"
"2022-10-28","200.80","210.00","211.40","200.00","40.83M","-5.82%"
"2022-10-27","213.20","221.20","222.00","211.80","42.72M","0.76%"
"2022-10-26","211.60","204.80","218.40","202.20","50.35M","2.52%"
"2022-10-25","206.40","202.00","215.60","198.60","73.02M","0.10%"
"2022-10-24","206.20","224.00","226.00","205.20","85.07M","-11.43%"
"2022-10-21","232.80","232.00","236.40","230.20","26.55M","0.17%"
"2022-10-20","232.40","237.00","239.20","231.00","49.41M","-4.75%"
"2022-10-19","244.00","251.60","252.60","243.60","20.96M","-4.09%"
"2022-10-18","254.40","252.00","256.60","249.40","22.13M","2.91%"
"2022-10-17","247.20","245.20","250.80","240.80","26.32M","-0.80%"
"2022-10-14","249.20","250.00","258.80","248.40","31.46M","1.22%"
"2022-10-13","246.20","254.40","255.00","246.20","22.16M","-2.92%"
"2022-10-12","253.60","251.00","264.00","248.00","32.03M","-0.39%"
"2022-10-11","254.60","261.60","262.40","254.20","21.32M","-3.49%"
"2022-10-10","263.80","266.00","268.40","262.80","15.68M","-2.51%"
"2022-10-7","270.60","273.80","274.40","270.00","9.98M","-2.59%"
"2022-10-6","277.80","279.00","282.60","275.00","10.37M","-0.43%"
"2022-10-5","279.00","274.80","280.00","271.20","18.14M","5.76%"
"2022-10-3","263.80","264.00","266.80","259.40","13.99M","-0.98%"
"2022-9-30","266.40","266.80","276.40","263.60","22.46M","-1.55%"
"2022-9-29","270.60","278.20","283.80","268.20","20.16M","-1.24%"
"2022-9-28","274.00","279.80","279.80","273.40","22.16M","-2.42%"
"2022-9-27","280.80","282.40","283.20","275.20","22.73M","-0.85%"
"2022-9-26","283.20","273.20","287.60","273.20","24.65M","2.98%"
"2022-9-23","275.00","278.60","281.40","275.00","19.67M","-2.83%"
"2022-9-22","283.00","282.00","285.40","279.20","17.54M","-1.05%"
"2022-9-21","286.00","290.40","291.40","286.00","16.09M","-2.52%"
"2022-9-20","293.40","292.40","296.60","292.40","15.14M","1.52%"
"2022-9-19","289.00","292.20","292.80","288.20","22.92M","-1.43%"
"2022-9-16","293.20","297.40","299.40","293.20","24.94M","-2.27%"
"2022-9-15","300.00","299.20","302.40","299.20","13.32M","0.13%"
"2022-9-14","299.60","300.40","304.20","299.00","17.99M","-1.71%"
"2022-9-13","304.80","308.60","308.80","304.40","17.17M","-0.72%"
"2022-9-9","307.00","299.00","309.40","299.00","17.16M","1.72%"
"2022-9-8","301.80","306.80","310.60","300.20","23.57M","-3.15%"
"2022-9-7","311.60","309.20","312.40","306.20","15.18M","-0.83%"
"2022-9-6","314.20","319.00","321.60","311.60","16.23M","-1.50%"
"2022-9-5","319.00","324.00","324.80","316.00","20.37M","-2.92%"
"2022-9-2","328.60","323.80","330.60","322.20","25.49M","1.23%"
"2022-9-1","324.60","327.00","333.60","324.00","23.93M","-0.79%"
"2022-8-31","327.20","315.00","334.60","314.80","26.21M","1.11%"
"2022-8-30","323.60","323.00","323.80","313.80","14.04M","0.19%"
"2022-8-29","323.00","319.00","324.80","316.80","12.40M","-0.37%"
"2022-8-26","324.20","330.20","330.80","321.40","18.58M","-0.25%"
"2022-8-25","325.00","312.60","325.40","312.60","19.44M","4.84%"
"2022-8-24","310.00","313.80","315.40","307.40","13.05M","-0.90%"
"2022-8-23","312.80","312.00","314.00","309.00","13.53M","0.71%"
"2022-8-22","310.60","312.20","315.60","308.20","14.78M","-1.40%"
"2022-8-19","315.00","312.60","320.00","312.20","23.27M","0.77%"
"2022-8-18","312.60","316.00","316.00","309.40","32.21M","3.10%"
"2022-8-17","303.20","303.00","305.80","297.00","17.62M","0.07%"
"2022-8-16","303.00","302.00","306.00","292.60","23.53M","0.87%"
"2022-8-15","300.40","301.80","305.80","299.00","11.62M","-1.25%"
"2022-8-12","304.20","304.60","304.60","300.20","10.98M","0.20%"
"2022-8-11","303.60","299.20","304.60","298.20","14.86M","2.71%"
"2022-8-10","295.60","299.60","299.80","292.20","15.36M","-0.81%"
"2022-8-9","298.00","300.00","304.40","296.40","14.19M","-0.47%"
"2022-8-8","299.40","302.40","305.80","298.20","15.05M","-2.67%"
"2022-8-5","307.60","313.40","314.00","304.20","16.44M","-1.41%"
"2022-8-4","312.00","307.80","312.00","305.20","19.79M","3.11%"
"2022-8-3","302.60","299.00","306.40","298.00","27.40M","2.58%"
"2022-8-2","295.00","295.20","295.80","288.00","42.69M","-1.54%"
"2022-8-1","299.60","302.00","304.80","299.60","39.99M","-2.35%"
"2022-7-29","306.80","320.80","323.40","305.00","37.19M","-4.36%"
"2022-7-28","320.80","324.60","325.80","320.00","15.35M","0.19%"
"2022-7-27","320.20","325.00","327.80","320.00","19.82M","-2.79%"
"2022-7-26","329.40","324.60","330.40","323.20","13.86M","0.92%"
"2022-7-25","326.40","329.60","330.00","321.60","16.85M","-1.69%"
"2022-7-22","332.00","337.60","339.60","330.00","15.08M","-0.60%"
"2022-7-21","334.00","335.00","336.60","329.20","19.11M","-1.36%"
"2022-7-20","338.60","342.00","342.80","338.00","15.98M","1.62%"
"2022-7-19","333.20","331.40","338.40","330.00","12.66M","0.18%"
"2022-7-18","332.60","326.40","333.80","321.00","20.37M","2.34%"
"2022-7-15","325.00","330.00","332.40","323.20","26.33M","-2.99%"
"2022-7-14","335.00","334.60","337.40","332.00","16.78M","-0.12%"
"2022-7-13","335.40","338.60","341.20","335.00","17.13M","-0.71%"
"2022-7-12","337.80","338.60","340.80","336.20","17.31M","-1.34%"
"2022-7-11","342.40","344.40","346.20","340.20","20.60M","-2.89%"
"2022-7-8","352.60","357.20","357.20","348.60","18.75M","0.28%"
"2022-7-7","351.60","343.20","351.60","342.80","18.99M","1.15%"
"2022-7-6","347.60","349.00","353.00","340.80","24.82M","-0.34%"
"2022-7-5","348.80","348.00","353.40","347.40","19.49M","0.52%"
"2022-7-4","347.00","354.40","356.40","344.40","38.46M","-2.09%"
"2022-6-30","354.40","360.00","363.60","354.00","33.39M","-2.90%"
"2022-6-29","365.00","360.00","370.40","356.20","34.98M","-0.22%"
"2022-6-28","365.80","372.80","373.40","356.40","58.59M","-3.28%"
"2022-6-27","378.20","387.00","400.20","374.60","57.40M","-1.56%"
"2022-6-24","384.20","379.40","386.00","374.20","18.20M","2.45%"
"2022-6-23","375.00","371.80","379.40","369.00","12.62M","1.35%"
"2022-6-22","370.00","380.80","380.80","370.00","13.71M","-2.89%"
"2022-6-21","381.00","371.80","381.00","370.20","15.01M","2.75%"
"2022-6-20","370.80","370.00","374.00","364.60","11.64M","0.38%"
"2022-6-17","369.40","361.80","374.60","361.80","19.48M","0.49%"
"2022-6-16","367.60","380.00","382.40","364.00","22.14M","-3.21%"
"2022-6-15","379.80","376.00","382.20","375.20","21.24M","1.01%"
"2022-6-14","376.00","367.40","378.40","367.40","16.31M","-0.27%"
"2022-6-13","377.00","383.60","386.80","373.60","24.94M","-4.89%"
"2022-6-10","396.40","384.40","398.20","383.00","29.76M","0.41%"
"2022-6-9","394.80","404.00","406.80","389.00","39.15M","0.87%"
"2022-6-8","391.40","375.00","391.40","373.20","47.48M","6.47%"
"2022-6-7","367.60","372.00","374.80","363.00","27.09M","0.00%"
"2022-6-6","367.60","362.00","369.40","356.00","23.90M","2.40%"
"2022-6-2","359.00","355.00","360.60","353.80","14.18M","-0.39%"
"2022-6-1","360.40","362.00","366.20","357.80","26.92M","-0.55%"
"2022-5-31","362.40","349.00","363.00","346.40","64.76M","3.54%"
"2022-5-30","350.00","345.80","351.20","344.40","22.30M","2.40%"
"2022-5-27","341.80","345.60","347.80","338.20","20.76M","2.27%"
"2022-5-26","334.20","335.00","335.80","330.00","18.50M","0.06%"
"2022-5-25","334.00","334.80","339.80","334.00","21.55M","-1.18%"
"2022-5-24","338.00","342.80","347.60","336.40","19.70M","-2.54%"
"2022-5-23","346.80","349.60","350.60","342.00","17.03M","-1.53%"
"2022-5-20","352.20","348.00","354.80","346.00","28.33M","3.04%"
"2022-5-19","341.80","342.00","343.60","334.00","60.15M","-6.51%"
"2022-5-18","365.60","375.20","375.20","358.00","28.34M","-0.76%"
"2022-5-17","368.40","354.40","369.40","354.40","30.12M","5.26%"
"2022-5-16","350.00","360.00","362.40","347.20","15.56M","-1.24%"
"2022-5-13","354.40","350.00","357.20","350.00","19.49M","2.96%"
"2022-5-12","344.20","342.80","352.20","341.80","20.02M","-1.77%"
"2022-5-11","350.40","339.60","362.00","339.60","24.35M","2.70%"
"2022-5-10","341.20","332.00","345.40","330.00","28.40M","-2.29%"
"2022-5-6","349.20","352.60","355.40","347.00","22.92M","-4.69%"
"2022-5-5","366.40","375.80","378.00","366.40","21.39M","-0.54%"
"2022-5-4","368.40","374.40","375.80","366.20","14.10M","-3.05%"
"2022-5-3","380.00","379.00","384.80","365.40","25.57M","0.69%"
"2022-4-29","377.40","339.00","388.00","337.40","47.47M","11.07%"
"2022-4-28","339.80","340.60","340.60","331.20","21.23M","1.49%"
"2022-4-27","334.80","332.00","338.60","328.20","23.41M","-0.30%"
"2022-4-26","335.80","332.20","341.60","330.60","27.29M","2.57%"
"2022-4-25","327.40","332.20","338.60","325.20","25.79M","-3.88%"
"2022-4-22","340.60","334.80","343.00","334.20","28.03M","-2.13%"
"2022-4-21","348.00","352.00","356.20","343.00","25.74M","-3.87%"
"2022-4-20","362.00","364.60","368.80","361.60","10.85M","-0.55%"
"2022-4-19","364.00","365.80","367.60","361.00","17.74M","-2.78%"
"2022-4-14","374.40","378.80","379.00","372.60","15.16M","0.21%"
"2022-4-13","373.60","366.00","379.00","361.80","21.64M","1.97%"
"2022-4-12","366.40","363.80","372.60","358.60","26.41M","3.62%"
"2022-4-11","353.60","366.00","366.20","353.00","22.79M","-4.33%"
"2022-4-8","369.60","370.00","372.20","366.00","19.60M","-1.28%"
"2022-4-7","374.40","375.60","383.60","373.80","15.87M","-1.73%"
"2022-4-6","381.00","383.00","385.00","380.00","17.13M","-2.31%"
"2022-4-4","390.00","388.80","391.00","383.80","15.67M","2.96%"
"2022-4-1","378.80","367.00","378.80","362.20","14.50M","1.23%"
"2022-3-31","374.20","382.40","382.40","372.60","14.59M","-1.68%"
"2022-3-30","380.60","383.00","388.60","380.20","26.95M","0.90%"
"2022-3-29","377.20","371.00","380.40","370.00","20.90M","2.95%"
"2022-3-28","366.40","358.00","372.60","354.00","26.93M","2.81%"
"2022-3-25","356.40","358.60","368.40","351.00","38.30M","-2.62%"
"2022-3-24","366.00","373.00","381.60","365.00","46.93M","-5.91%"
"2022-3-23","389.00","399.00","403.60","385.20","42.26M","0.26%"
"2022-3-22","388.00","370.00","389.00","362.00","31.01M","4.19%"
"2022-3-21","372.40","392.20","392.40","370.40","30.70M","-2.26%"
"2022-3-18","381.00","380.00","392.80","371.00","37.71M","-2.31%"
"2022-3-17","390.00","401.00","401.00","373.60","69.69M","6.27%"
"2022-3-16","367.00","315.20","370.80","310.40","107.74M","23.15%"
"2022-3-15","298.00","305.20","333.20","297.00","118.40M","-10.19%"
"2022-3-14","331.80","353.00","359.60","330.00","66.91M","-9.79%"
"2022-3-11","367.80","369.00","375.40","360.00","48.44M","-4.47%"
"2022-3-10","385.00","395.40","398.80","381.20","24.06M","0.05%"
"2022-3-9","384.80","383.20","390.80","370.00","33.21M","0.42%"
"2022-3-8","383.20","389.00","396.40","380.40","32.26M","-1.24%"
"2022-3-7","388.00","389.00","397.20","381.00","39.88M","-3.77%"
"2022-3-4","403.20","403.00","406.20","400.00","41.55M","-3.72%"
"2022-3-3","418.80","422.80","426.40","415.40","19.87M","-1.09%"
"2022-3-2","423.40","427.00","434.80","422.80","14.01M","-1.76%"
"2022-3-1","431.00","421.20","439.00","420.40","19.31M","2.33%"
"2022-2-28","421.20","420.00","425.40","414.40","26.85M","-0.66%"
"2022-2-25","424.00","432.40","439.00","420.20","25.53M","-0.89%"
"2022-2-24","427.80","436.20","439.60","423.60","33.97M","-3.87%"
"2022-2-23","445.00","442.40","451.40","442.40","20.24M","0.04%"
"2022-2-22","444.80","432.20","445.20","432.20","30.56M","-0.13%"
"2022-2-21","445.40","464.20","466.80","440.60","46.04M","-5.23%"
"2022-2-18","470.00","479.00","482.80","468.00","24.03M","-1.88%"
"2022-2-17","479.00","476.20","479.60","472.00","12.92M","0.59%"
"2022-2-16","476.20","477.00","477.00","471.20","12.21M","1.32%"
"2022-2-15","470.00","472.00","474.60","466.40","13.89M","-0.42%"
"2022-2-14","472.00","470.20","472.60","465.40","12.86M","-1.05%"
"2022-2-11","477.00","478.80","483.60","472.40","15.52M","-1.53%"
"2022-2-10","484.40","488.00","488.00","475.80","18.81M","0.33%"
"2022-2-9","482.80","480.00","483.60","476.60","23.37M","2.72%"
"2022-2-8","470.00","474.60","476.00","469.00","18.75M","-1.67%"
"2022-2-7","478.00","482.00","482.00","470.20","15.38M","-0.21%"
"2022-2-4","479.00","483.00","483.00","471.00","15.93M","1.48%"
"2022-1-31","472.00","461.40","472.40","459.00","11.43M","2.61%"
"2022-1-28","460.00","463.00","464.00","455.60","15.03M","-0.65%"
"2022-1-27","463.00","465.00","467.00","457.80","20.51M","-2.24%"
"2022-1-26","473.60","470.00","476.60","466.00","21.62M","1.46%"
"2022-1-25","466.80","459.40","468.00","459.40","25.00M","-0.60%"
"2022-1-24","469.60","470.00","473.60","465.80","14.68M","-1.10%"
"2022-1-21","474.80","468.80","478.40","467.00","26.82M","0.68%"
"2022-1-20","471.60","442.00","472.00","442.00","29.54M","6.60%"
"2022-1-19","442.40","439.68","444.54","436.77","17.49M","0.66%"
"2022-1-18","439.49","454.05","457.15","437.55","23.54M","-2.75%"
"2022-1-17","451.91","458.12","459.87","450.36","12.68M","-1.65%"
"2022-1-14","459.48","448.42","460.26","448.42","13.72M","-0.38%"
"2022-1-13","461.23","471.71","471.71","458.51","18.31M","-1.16%"
"2022-1-12","466.67","457.93","466.67","455.41","28.27M","4.52%"
"2022-1-11","446.48","444.54","448.42","440.85","16.41M","1.50%"
"2022-1-10","439.88","434.83","443.76","429.39","19.56M","2.30%"
"2022-1-7","429.98","431.92","435.22","425.51","20.81M","1.37%"
"2022-1-6","424.15","408.62","424.35","408.62","22.39M","1.49%"
"2022-1-5","417.94","429.39","430.95","416.39","31.93M","-4.31%"
"2022-1-4","436.77","442.01","444.54","432.31","13.56M","-0.84%"
"2022-1-3","440.46","446.28","449.39","439.68","6.02M","-0.66%"
"2021-12-31","443.37","448.42","448.42","441.82","9.88M","3.02%"
"2021-12-30","430.36","433.28","437.55","429.01","7.66M","-0.31%"
"2021-12-29","431.72","430.56","432.50","427.45","9.59M","-1.24%"
"2021-12-28","437.16","444.34","445.70","431.92","18.95M","-2.13%"
"2021-12-24","446.67","454.82","454.82","445.51","9.51M","-0.35%"
"2021-12-23","448.22","440.65","455.02","435.99","32.95M","4.24%"
"2021-12-22","429.98","436.77","437.55","427.45","13.84M","0.50%"
"2021-12-21","427.84","417.36","433.67","416.78","17.23M","2.51%"
"2021-12-20","417.36","424.54","426.68","416.39","20.41M","-1.83%"
"2021-12-17","425.12","433.86","434.05","425.12","28.28M","-3.23%"
"2021-12-16","439.29","438.71","441.82","435.02","21.03M","-0.70%"
"2021-12-15","442.40","446.09","450.75","439.88","13.37M","-0.87%"
"2021-12-14","446.28","446.48","451.91","443.95","13.65M","-1.46%"
"2021-12-13","452.88","456.77","466.86","452.88","22.24M","0.69%"
"2021-12-10","449.78","457.15","460.07","448.03","15.23M","-1.95%"
"2021-12-9","458.71","460.45","460.45","457.15","13.35M","1.20%"
"2021-12-8","453.27","453.85","456.57","451.33","15.17M","0.69%"
"2021-12-7","450.17","444.34","450.36","438.32","23.24M","3.57%"
"2021-12-6","434.64","435.61","446.09","434.44","30.96M","-3.20%"
"2021-12-3","449.00","455.02","455.02","444.15","22.50M","-2.32%"
"2021-12-2","459.68","453.27","459.68","449.97","17.72M","1.02%"
"2021-12-1","455.02","449.00","459.68","447.83","20.34M","2.05%"
"2021-11-30","445.89","444.15","446.67","435.80","35.59M","-0.65%"
"2021-11-29","448.81","448.42","457.35","447.83","19.51M","-0.22%"
"2021-11-26","449.78","458.71","458.71","446.48","32.89M","-3.01%"
"2021-11-25","463.75","458.32","468.22","457.15","16.94M","1.19%"
"2021-11-24","458.32","459.29","466.67","453.66","26.02M","-1.87%"
"2021-11-23","467.05","469.77","471.52","464.92","18.73M","-2.67%"
"2021-11-22","479.86","483.36","486.76","476.57","14.69M","-0.32%"
"2021-11-19","481.42","472.29","482.00","470.74","15.21M","-0.16%"
"2021-11-18","482.20","487.24","488.70","478.31","19.32M","-2.40%"
"2021-11-17","494.04","489.18","494.04","483.94","21.44M","1.29%"
"2021-11-16","487.73","482.78","494.04","479.67","28.26M","2.18%"
"2021-11-15","477.34","477.54","480.25","474.62","19.39M","1.36%"
"2021-11-12","470.94","473.46","476.95","467.64","23.83M","1.59%"
"2021-11-11","463.56","463.95","466.08","453.27","36.04M","-1.24%"
"2021-11-10","469.38","455.21","472.49","452.30","30.62M","4.22%"
"2021-11-9","450.36","455.21","457.15","446.09","13.61M","0.04%"
"2021-11-8","450.17","446.48","450.36","440.07","22.34M","-0.77%"
"2021-11-5","453.66","458.12","460.26","451.52","20.02M","-2.79%"
"2021-11-4","466.67","461.23","467.64","459.87","16.44M","2.52%"
"2021-11-3","455.21","448.42","456.18","444.34","19.36M","1.08%"
"2021-11-2","450.36","464.53","467.83","446.67","33.01M","-1.19%"
"2021-11-1","455.79","462.39","462.78","451.33","22.65M","-2.37%"
"2021-10-29","466.86","472.49","474.04","466.86","16.44M","-1.47%"
"2021-10-28","473.85","471.52","479.48","471.52","13.67M","0.25%"
"2021-10-27","472.68","476.37","477.15","468.02","18.72M","-2.99%"
"2021-10-26","487.24","492.58","493.07","481.03","15.31M","-0.59%"
"2021-10-25","490.15","490.64","495.01","486.27","12.26M","-0.88%"
"2021-10-22","494.52","492.58","496.95","487.73","12.74M","0.79%"
"2021-10-21","490.64","494.52","497.43","485.30","16.68M","-0.78%"
"2021-10-20","494.52","493.07","499.86","489.67","32.72M","2.10%"
"2021-10-19","484.33","480.84","485.30","476.18","15.43M","0.40%"
"2021-10-18","482.39","484.72","484.72","471.13","20.73M","0.28%"
"2021-10-15","481.03","477.34","485.30","470.16","29.13M","2.57%"
"2021-10-12","468.99","472.68","475.59","466.08","16.45M","-2.58%"
"2021-10-11","481.42","478.12","483.94","474.62","26.20M","2.95%"
"2021-10-8","467.64","475.59","475.59","458.12","29.81M","2.21%"
"2021-10-7","457.54","441.62","458.90","440.85","14.55M","5.60%"
"2021-10-6","433.28","440.65","440.65","432.50","10.85M","-0.80%"
"2021-10-5","436.77","433.08","440.27","432.31","11.88M","-1.53%"
"2021-10-4","443.57","456.18","456.18","441.04","11.72M","-0.95%"
"2021-9-30","447.83","442.59","450.94","440.46","17.34M","-0.77%"
"2021-9-29","451.33","448.03","451.33","436.96","18.25M","-1.02%"
"2021-9-28","455.99","453.27","462.20","450.94","20.95M","1.12%"
"2021-9-27","450.94","445.51","459.09","441.82","17.97M","0.96%"
"2021-9-24","446.67","447.83","459.48","442.79","16.66M","-0.65%"
"2021-9-23","449.58","446.67","455.79","442.98","22.21M","2.93%"
"2021-9-21","436.77","432.89","440.46","430.17","16.56M","-0.92%"
"2021-9-20","440.85","443.18","443.95","434.83","15.51M","-1.65%"
"2021-9-17","448.22","432.69","453.85","432.11","23.98M","2.39%"
"2021-9-16","437.74","433.67","441.43","431.92","24.52M","-0.53%"
"2021-9-15","440.07","444.54","450.36","437.93","36.17M","-4.10%"
